"region";"måned";"statistikkvariabel";"03616: Hotell og liknande overnattingsbedrifter. Kapasitetsutnytting og pris per rom, etter region, måned og statistikkvariabel"
"02 Akershus";"1990M10";"Kapasitetsutnytting av rom (prosent)";58
"02 Akershus";"1990M10";"Pris per rom (kr)";0
"02 Akershus";"1990M11";"Kapasitetsutnytting av senger (prosent)";34,8
"02 Akershus";"1990M11";"Kapasitetsutnytting av rom (prosent)";57,1
"02 Akershus";"1990M11";"Pris per rom (kr)";0
"02 Akershus";"1990M12";"Kapasitetsutnytting av senger (prosent)";24,9
"02 Akershus";"1990M12";"Kapasitetsutnytting av rom (prosent)";38,6
"02 Akershus";"1990M12";"Pris per rom (kr)";0
"02 Akershus";"1991M01";"Kapasitetsutnytting av senger (prosent)";26,7
"02 Akershus";"1991M01";"Kapasitetsutnytting av rom (prosent)";44
"02 Akershus";"1991M01";"Pris per rom (kr)";0
"02 Akershus";"1991M02";"Kapasitetsutnytting av senger (prosent)";30,1
"02 Akershus";"1991M02";"Kapasitetsutnytting av rom (prosent)";49,9
"02 Akershus";"1991M02";"Pris per rom (kr)";0
"02 Akershus";"1991M03";"Kapasitetsutnytting av senger (prosent)";30
"02 Akershus";"1991M03";"Kapasitetsutnytting av rom (prosent)";49,2
"02 Akershus";"1991M03";"Pris per rom (kr)";0
"02 Akershus";"1991M04";"Kapasitetsutnytting av senger (prosent)";32,6
"02 Akershus";"1991M04";"Kapasitetsutnytting av rom (prosent)";54,7
"02 Akershus";"1991M04";"Pris per rom (kr)";0
"02 Akershus";"1991M05";"Kapasitetsutnytting av senger (prosent)";33,3
"02 Akershus";"1991M05";"Kapasitetsutnytting av rom (prosent)";50,4
"02 Akershus";"1991M05";"Pris per rom (kr)";0
"02 Akershus";"1991M06";"Kapasitetsutnytting av senger (prosent)";47,5
"02 Akershus";"1991M06";"Kapasitetsutnytting av rom (prosent)";65,3
"02 Akershus";"1991M06";"Pris per rom (kr)";0
"02 Akershus";"1991M07";"Kapasitetsutnytting av senger (prosent)";48,3
"02 Akershus";"1991M07";"Kapasitetsutnytting av rom (prosent)";52,3
"02 Akershus";"1991M07";"Pris per rom (kr)";0
"02 Akershus";"1991M08";"Kapasitetsutnytting av senger (prosent)";46,1
"02 Akershus";"1991M08";"Kapasitetsutnytting av rom (prosent)";58,4
"02 Akershus";"1991M08";"Pris per rom (kr)";0
"02 Akershus";"1991M09";"Kapasitetsutnytting av senger (prosent)";37,8
"02 Akershus";"1991M09";"Kapasitetsutnytting av rom (prosent)";58,2
"02 Akershus";"1991M09";"Pris per rom (kr)";0
"02 Akershus";"1991M10";"Kapasitetsutnytting av senger (prosent)";36,7
"02 Akershus";"1991M10";"Kapasitetsutnytting av rom (prosent)";57,5
"02 Akershus";"1991M10";"Pris per rom (kr)";0
"02 Akershus";"1991M11";"Kapasitetsutnytting av senger (prosent)";33,9
"02 Akershus";"1991M11";"Kapasitetsutnytting av rom (prosent)";55
"02 Akershus";"1991M11";"Pris per rom (kr)";0
"02 Akershus";"1991M12";"Kapasitetsutnytting av senger (prosent)";22,2
"02 Akershus";"1991M12";"Kapasitetsutnytting av rom (prosent)";33,4
"02 Akershus";"1991M12";"Pris per rom (kr)";0
"02 Akershus";"1992M01";"Kapasitetsutnytting av senger (prosent)";25,3
"02 Akershus";"1992M01";"Kapasitetsutnytting av rom (prosent)";41,4
"02 Akershus";"1992M01";"Pris per rom (kr)";628
"02 Akershus";"1992M02";"Kapasitetsutnytting av senger (prosent)";28,2
"02 Akershus";"1992M02";"Kapasitetsutnytting av rom (prosent)";44,1
"02 Akershus";"1992M02";"Pris per rom (kr)";630
"02 Akershus";"1992M03";"Kapasitetsutnytting av senger (prosent)";31,7
"02 Akershus";"1992M03";"Kapasitetsutnytting av rom (prosent)";52,1
"02 Akershus";"1992M03";"Pris per rom (kr)";625
"02 Akershus";"1992M04";"Kapasitetsutnytting av senger (prosent)";24,1
"02 Akershus";"1992M04";"Kapasitetsutnytting av rom (prosent)";37,3
"02 Akershus";"1992M04";"Pris per rom (kr)";671
"02 Akershus";"1992M05";"Kapasitetsutnytting av senger (prosent)";33,4
"02 Akershus";"1992M05";"Kapasitetsutnytting av rom (prosent)";47
"02 Akershus";"1992M05";"Pris per rom (kr)";637
"02 Akershus";"1992M06";"Kapasitetsutnytting av senger (prosent)";46,7
"02 Akershus";"1992M06";"Kapasitetsutnytting av rom (prosent)";58,8
"02 Akershus";"1992M06";"Pris per rom (kr)";598
"02 Akershus";"1992M07";"Kapasitetsutnytting av senger (prosent)";48,8
"02 Akershus";"1992M07";"Kapasitetsutnytting av rom (prosent)";51,7
"02 Akershus";"1992M07";"Pris per rom (kr)";470
"02 Akershus";"1992M08";"Kapasitetsutnytting av senger (prosent)";50,8
"02 Akershus";"1992M08";"Kapasitetsutnytting av rom (prosent)";61,5
"02 Akershus";"1992M08";"Pris per rom (kr)";559
"02 Akershus";"1992M09";"Kapasitetsutnytting av senger (prosent)";38,4
"02 Akershus";"1992M09";"Kapasitetsutnytting av rom (prosent)";55,4
"02 Akershus";"1992M09";"Pris per rom (kr)";629
"02 Akershus";"1992M10";"Kapasitetsutnytting av senger (prosent)";35,1
"02 Akershus";"1992M10";"Kapasitetsutnytting av rom (prosent)";54,6
"02 Akershus";"1992M10";"Pris per rom (kr)";579
"02 Akershus";"1992M11";"Kapasitetsutnytting av senger (prosent)";32
"02 Akershus";"1992M11";"Kapasitetsutnytting av rom (prosent)";52,7
"02 Akershus";"1992M11";"Pris per rom (kr)";616
"02 Akershus";"1992M12";"Kapasitetsutnytting av senger (prosent)";21,9
"02 Akershus";"1992M12";"Kapasitetsutnytting av rom (prosent)";33,5
"02 Akershus";"1992M12";"Pris per rom (kr)";586
"02 Akershus";"1993M01";"Kapasitetsutnytting av senger (prosent)";25,1
"02 Akershus";"1993M01";"Kapasitetsutnytting av rom (prosent)";40,2
"02 Akershus";"1993M01";"Pris per rom (kr)";585
"02 Akershus";"1993M02";"Kapasitetsutnytting av senger (prosent)";31,6
"02 Akershus";"1993M02";"Kapasitetsutnytting av rom (prosent)";49,2
"02 Akershus";"1993M02";"Pris per rom (kr)";631
"02 Akershus";"1993M03";"Kapasitetsutnytting av senger (prosent)";36,2
"02 Akershus";"1993M03";"Kapasitetsutnytting av rom (prosent)";59,4
"02 Akershus";"1993M03";"Pris per rom (kr)";576
"02 Akershus";"1993M04";"Kapasitetsutnytting av senger (prosent)";28,2
"02 Akershus";"1993M04";"Kapasitetsutnytting av rom (prosent)";45
"02 Akershus";"1993M04";"Pris per rom (kr)";601
"02 Akershus";"1993M05";"Kapasitetsutnytting av senger (prosent)";35,2
"02 Akershus";"1993M05";"Kapasitetsutnytting av rom (prosent)";48,6
"02 Akershus";"1993M05";"Pris per rom (kr)";652
"02 Akershus";"1993M06";"Kapasitetsutnytting av senger (prosent)";56,5
"02 Akershus";"1993M06";"Kapasitetsutnytting av rom (prosent)";74,2
"02 Akershus";"1993M06";"Pris per rom (kr)";590
"02 Akershus";"1993M07";"Kapasitetsutnytting av senger (prosent)";54,8
"02 Akershus";"1993M07";"Kapasitetsutnytting av rom (prosent)";55,8
"02 Akershus";"1993M07";"Pris per rom (kr)";478
"02 Akershus";"1993M08";"Kapasitetsutnytting av senger (prosent)";57,3
"02 Akershus";"1993M08";"Kapasitetsutnytting av rom (prosent)";66,1
"02 Akershus";"1993M08";"Pris per rom (kr)";606
"02 Akershus";"1993M09";"Kapasitetsutnytting av senger (prosent)";44,3
"02 Akershus";"1993M09";"Kapasitetsutnytting av rom (prosent)";66,4
"02 Akershus";"1993M09";"Pris per rom (kr)";617
"02 Akershus";"1993M10";"Kapasitetsutnytting av senger (prosent)";37,5
"02 Akershus";"1993M10";"Kapasitetsutnytting av rom (prosent)";57,9
"02 Akershus";"1993M10";"Pris per rom (kr)";620
"02 Akershus";"1993M11";"Kapasitetsutnytting av senger (prosent)";38,4
"02 Akershus";"1993M11";"Kapasitetsutnytting av rom (prosent)";62,7
"02 Akershus";"1993M11";"Pris per rom (kr)";623
"02 Akershus";"1993M12";"Kapasitetsutnytting av senger (prosent)";26,1
"02 Akershus";"1993M12";"Kapasitetsutnytting av rom (prosent)";40,9
"02 Akershus";"1993M12";"Pris per rom (kr)";587
"02 Akershus";"1994M01";"Kapasitetsutnytting av senger (prosent)";31,9
"02 Akershus";"1994M01";"Kapasitetsutnytting av rom (prosent)";51,2
"02 Akershus";"1994M01";"Pris per rom (kr)";572
"02 Akershus";"1994M02";"Kapasitetsutnytting av senger (prosent)";40
"02 Akershus";"1994M02";"Kapasitetsutnytting av rom (prosent)";58,2
"02 Akershus";"1994M02";"Pris per rom (kr)";679
"02 Akershus";"1994M03";"Kapasitetsutnytting av senger (prosent)";38,1
"02 Akershus";"1994M03";"Kapasitetsutnytting av rom (prosent)";60,1
"02 Akershus";"1994M03";"Pris per rom (kr)";609
"02 Akershus";"1994M04";"Kapasitetsutnytting av senger (prosent)";37
"02 Akershus";"1994M04";"Kapasitetsutnytting av rom (prosent)";56,7
"02 Akershus";"1994M04";"Pris per rom (kr)";592
"02 Akershus";"1994M05";"Kapasitetsutnytting av senger (prosent)";37,5
"02 Akershus";"1994M05";"Kapasitetsutnytting av rom (prosent)";53,1
"02 Akershus";"1994M05";"Pris per rom (kr)";589
"02 Akershus";"1994M06";"Kapasitetsutnytting av senger (prosent)";65,7
"02 Akershus";"1994M06";"Kapasitetsutnytting av rom (prosent)";83,1
"02 Akershus";"1994M06";"Pris per rom (kr)";607
"02 Akershus";"1994M07";"Kapasitetsutnytting av senger (prosent)";56,8
"02 Akershus";"1994M07";"Kapasitetsutnytting av rom (prosent)";57,8
"02 Akershus";"1994M07";"Pris per rom (kr)";506
"02 Akershus";"1994M08";"Kapasitetsutnytting av senger (prosent)";59,4
"02 Akershus";"1994M08";"Kapasitetsutnytting av rom (prosent)";71,1
"02 Akershus";"1994M08";"Pris per rom (kr)";559
"02 Akershus";"1994M09";"Kapasitetsutnytting av senger (prosent)";41,8
"02 Akershus";"1994M09";"Kapasitetsutnytting av rom (prosent)";62,7
"02 Akershus";"1994M09";"Pris per rom (kr)";602
"02 Akershus";"1994M10";"Kapasitetsutnytting av senger (prosent)";38,6
"02 Akershus";"1994M10";"Kapasitetsutnytting av rom (prosent)";60,7
"02 Akershus";"1994M10";"Pris per rom (kr)";583
"02 Akershus";"1994M11";"Kapasitetsutnytting av senger (prosent)";38,1
"02 Akershus";"1994M11";"Kapasitetsutnytting av rom (prosent)";59,2
"02 Akershus";"1994M11";"Pris per rom (kr)";619
"02 Akershus";"1994M12";"Kapasitetsutnytting av senger (prosent)";27,1
"02 Akershus";"1994M12";"Kapasitetsutnytting av rom (prosent)";41,8
"02 Akershus";"1994M12";"Pris per rom (kr)";582
"02 Akershus";"1995M01";"Kapasitetsutnytting av senger (prosent)";32,1
"02 Akershus";"1995M01";"Kapasitetsutnytting av rom (prosent)";51,9
"02 Akershus";"1995M01";"Pris per rom (kr)";566
"02 Akershus";"1995M02";"Kapasitetsutnytting av senger (prosent)";36,1
"02 Akershus";"1995M02";"Kapasitetsutnytting av rom (prosent)";56,7
"02 Akershus";"1995M02";"Pris per rom (kr)";584
"02 Akershus";"1995M03";"Kapasitetsutnytting av senger (prosent)";41,6
"02 Akershus";"1995M03";"Kapasitetsutnytting av rom (prosent)";67,2
"02 Akershus";"1995M03";"Pris per rom (kr)";553
"02 Akershus";"1995M04";"Kapasitetsutnytting av senger (prosent)";31,8
"02 Akershus";"1995M04";"Kapasitetsutnytting av rom (prosent)";48
"02 Akershus";"1995M04";"Pris per rom (kr)";585
"02 Akershus";"1995M05";"Kapasitetsutnytting av senger (prosent)";43,1
"02 Akershus";"1995M05";"Kapasitetsutnytting av rom (prosent)";59,7
"02 Akershus";"1995M05";"Pris per rom (kr)";617
"02 Akershus";"1995M06";"Kapasitetsutnytting av senger (prosent)";57,4
"02 Akershus";"1995M06";"Kapasitetsutnytting av rom (prosent)";74,4
"02 Akershus";"1995M06";"Pris per rom (kr)";591
"02 Akershus";"1995M07";"Kapasitetsutnytting av senger (prosent)";58,8
"02 Akershus";"1995M07";"Kapasitetsutnytting av rom (prosent)";60,8
"02 Akershus";"1995M07";"Pris per rom (kr)";478
"02 Akershus";"1995M08";"Kapasitetsutnytting av senger (prosent)";57,7
"02 Akershus";"1995M08";"Kapasitetsutnytting av rom (prosent)";70,8
"02 Akershus";"1995M08";"Pris per rom (kr)";554
"02 Akershus";"1995M09";"Kapasitetsutnytting av senger (prosent)";45,7
"02 Akershus";"1995M09";"Kapasitetsutnytting av rom (prosent)";68,7
"02 Akershus";"1995M09";"Pris per rom (kr)";596
"02 Akershus";"1995M10";"Kapasitetsutnytting av senger (prosent)";41,9
"02 Akershus";"1995M10";"Kapasitetsutnytting av rom (prosent)";66,1
"02 Akershus";"1995M10";"Pris per rom (kr)";601
"02 Akershus";"1995M11";"Kapasitetsutnytting av senger (prosent)";38,8
"02 Akershus";"1995M11";"Kapasitetsutnytting av rom (prosent)";64,3
"02 Akershus";"1995M11";"Pris per rom (kr)";592
"02 Akershus";"1995M12";"Kapasitetsutnytting av senger (prosent)";28,1
"02 Akershus";"1995M12";"Kapasitetsutnytting av rom (prosent)";43,4
"02 Akershus";"1995M12";"Pris per rom (kr)";566
"02 Akershus";"1996M01";"Kapasitetsutnytting av senger (prosent)";31,6
"02 Akershus";"1996M01";"Kapasitetsutnytting av rom (prosent)";51,5
"02 Akershus";"1996M01";"Pris per rom (kr)";589
"02 Akershus";"1996M02";"Kapasitetsutnytting av senger (prosent)";33,2
"02 Akershus";"1996M02";"Kapasitetsutnytting av rom (prosent)";52,4
"02 Akershus";"1996M02";"Pris per rom (kr)";584
"02 Akershus";"1996M03";"Kapasitetsutnytting av senger (prosent)";40,6
"02 Akershus";"1996M03";"Kapasitetsutnytting av rom (prosent)";62,6
"02 Akershus";"1996M03";"Pris per rom (kr)";633
"02 Akershus";"1996M04";"Kapasitetsutnytting av senger (prosent)";35,7
"02 Akershus";"1996M04";"Kapasitetsutnytting av rom (prosent)";56,1
"02 Akershus";"1996M04";"Pris per rom (kr)";624
"02 Akershus";"1996M05";"Kapasitetsutnytting av senger (prosent)";40,9
"02 Akershus";"1996M05";"Kapasitetsutnytting av rom (prosent)";55,2
"02 Akershus";"1996M05";"Pris per rom (kr)";613
"02 Akershus";"1996M06";"Kapasitetsutnytting av senger (prosent)";60,3
"02 Akershus";"1996M06";"Kapasitetsutnytting av rom (prosent)";77,5
"02 Akershus";"1996M06";"Pris per rom (kr)";581
"02 Akershus";"1996M07";"Kapasitetsutnytting av senger (prosent)";58
"02 Akershus";"1996M07";"Kapasitetsutnytting av rom (prosent)";58,7
"02 Akershus";"1996M07";"Pris per rom (kr)";471
"02 Akershus";"1996M08";"Kapasitetsutnytting av senger (prosent)";56
"02 Akershus";"1996M08";"Kapasitetsutnytting av rom (prosent)";71,3
"02 Akershus";"1996M08";"Pris per rom (kr)";547
"02 Akershus";"1996M09";"Kapasitetsutnytting av senger (prosent)";45,8
"02 Akershus";"1996M09";"Kapasitetsutnytting av rom (prosent)";70,6
"02 Akershus";"1996M09";"Pris per rom (kr)";592
"02 Akershus";"1996M10";"Kapasitetsutnytting av senger (prosent)";42,9
"02 Akershus";"1996M10";"Kapasitetsutnytting av rom (prosent)";68,2
"02 Akershus";"1996M10";"Pris per rom (kr)";592
"02 Akershus";"1996M11";"Kapasitetsutnytting av senger (prosent)";40,4
"02 Akershus";"1996M11";"Kapasitetsutnytting av rom (prosent)";65,7
"02 Akershus";"1996M11";"Pris per rom (kr)";584
"02 Akershus";"1996M12";"Kapasitetsutnytting av senger (prosent)";29,8
"02 Akershus";"1996M12";"Kapasitetsutnytting av rom (prosent)";47,2
"02 Akershus";"1996M12";"Pris per rom (kr)";588
"02 Akershus";"1997M01";"Kapasitetsutnytting av senger (prosent)";33,3
"02 Akershus";"1997M01";"Kapasitetsutnytting av rom (prosent)";53,6
"02 Akershus";"1997M01";"Pris per rom (kr)";596
"02 Akershus";"1997M02";"Kapasitetsutnytting av senger (prosent)";36,9
"02 Akershus";"1997M02";"Kapasitetsutnytting av rom (prosent)";55,9
"02 Akershus";"1997M02";"Pris per rom (kr)";650
"02 Akershus";"1997M03";"Kapasitetsutnytting av senger (prosent)";34
"02 Akershus";"1997M03";"Kapasitetsutnytting av rom (prosent)";54,9
"02 Akershus";"1997M03";"Pris per rom (kr)";609
"02 Akershus";"1997M04";"Kapasitetsutnytting av senger (prosent)";40,5
"02 Akershus";"1997M04";"Kapasitetsutnytting av rom (prosent)";66,1
"02 Akershus";"1997M04";"Pris per rom (kr)";605
"02 Akershus";"1997M05";"Kapasitetsutnytting av senger (prosent)";39,3
"02 Akershus";"1997M05";"Kapasitetsutnytting av rom (prosent)";57,1
"02 Akershus";"1997M05";"Pris per rom (kr)";618
"02 Akershus";"1997M06";"Kapasitetsutnytting av senger (prosent)";57,1
"02 Akershus";"1997M06";"Kapasitetsutnytting av rom (prosent)";75,7
"02 Akershus";"1997M06";"Pris per rom (kr)";597
"02 Akershus";"1997M07";"Kapasitetsutnytting av senger (prosent)";50,9
"02 Akershus";"1997M07";"Kapasitetsutnytting av rom (prosent)";58
"02 Akershus";"1997M07";"Pris per rom (kr)";474
"02 Akershus";"1997M08";"Kapasitetsutnytting av senger (prosent)";57,3
"02 Akershus";"1997M08";"Kapasitetsutnytting av rom (prosent)";73,9
"02 Akershus";"1997M08";"Pris per rom (kr)";633
"02 Akershus";"1997M09";"Kapasitetsutnytting av senger (prosent)";48,4
"02 Akershus";"1997M09";"Kapasitetsutnytting av rom (prosent)";73,9
"02 Akershus";"1997M09";"Pris per rom (kr)";654
"02 Akershus";"1997M10";"Kapasitetsutnytting av senger (prosent)";43,9
"02 Akershus";"1997M10";"Kapasitetsutnytting av rom (prosent)";68,9
"02 Akershus";"1997M10";"Pris per rom (kr)";619
"02 Akershus";"1997M11";"Kapasitetsutnytting av senger (prosent)";41,9
"02 Akershus";"1997M11";"Kapasitetsutnytting av rom (prosent)";69,4
"02 Akershus";"1997M11";"Pris per rom (kr)";612
"02 Akershus";"1997M12";"Kapasitetsutnytting av senger (prosent)";31
"02 Akershus";"1997M12";"Kapasitetsutnytting av rom (prosent)";50
"02 Akershus";"1997M12";"Pris per rom (kr)";672
"02 Akershus";"1998M01";"Kapasitetsutnytting av senger (prosent)";33,9
"02 Akershus";"1998M01";"Kapasitetsutnytting av rom (prosent)";55,8
"02 Akershus";"1998M01";"Pris per rom (kr)";638
"02 Akershus";"1998M02";"Kapasitetsutnytting av senger (prosent)";37,4
"02 Akershus";"1998M02";"Kapasitetsutnytting av rom (prosent)";60,2
"02 Akershus";"1998M02";"Pris per rom (kr)";637
"02 Akershus";"1998M03";"Kapasitetsutnytting av senger (prosent)";45,3
"02 Akershus";"1998M03";"Kapasitetsutnytting av rom (prosent)";74,2
"02 Akershus";"1998M03";"Pris per rom (kr)";637
"02 Akershus";"1998M04";"Kapasitetsutnytting av senger (prosent)";34,2
"02 Akershus";"1998M04";"Kapasitetsutnytting av rom (prosent)";54,1
"02 Akershus";"1998M04";"Pris per rom (kr)";642
"02 Akershus";"1998M05";"Kapasitetsutnytting av senger (prosent)";41,1
"02 Akershus";"1998M05";"Kapasitetsutnytting av rom (prosent)";60,5
"02 Akershus";"1998M05";"Pris per rom (kr)";659
"02 Akershus";"1998M06";"Kapasitetsutnytting av senger (prosent)";58
"02 Akershus";"1998M06";"Kapasitetsutnytting av rom (prosent)";78,2
"02 Akershus";"1998M06";"Pris per rom (kr)";617
"02 Akershus";"1998M07";"Kapasitetsutnytting av senger (prosent)";53,4
"02 Akershus";"1998M07";"Kapasitetsutnytting av rom (prosent)";57,6
"02 Akershus";"1998M07";"Pris per rom (kr)";508
"02 Akershus";"1998M08";"Kapasitetsutnytting av senger (prosent)";58,2
"02 Akershus";"1998M08";"Kapasitetsutnytting av rom (prosent)";74,4
"02 Akershus";"1998M08";"Pris per rom (kr)";642
"02 Akershus";"1998M09";"Kapasitetsutnytting av senger (prosent)";48,1
"02 Akershus";"1998M09";"Kapasitetsutnytting av rom (prosent)";74,2
"02 Akershus";"1998M09";"Pris per rom (kr)";681
"02 Akershus";"1998M10";"Kapasitetsutnytting av senger (prosent)";42,5
"02 Akershus";"1998M10";"Kapasitetsutnytting av rom (prosent)";64,9
"02 Akershus";"1998M10";"Pris per rom (kr)";736
"02 Akershus";"1998M11";"Kapasitetsutnytting av senger (prosent)";40,4
"02 Akershus";"1998M11";"Kapasitetsutnytting av rom (prosent)";66,8
"02 Akershus";"1998M11";"Pris per rom (kr)";698
"02 Akershus";"1998M12";"Kapasitetsutnytting av senger (prosent)";27
"02 Akershus";"1998M12";"Kapasitetsutnytting av rom (prosent)";43,4
"02 Akershus";"1998M12";"Pris per rom (kr)";709
"02 Akershus";"1999M01";"Kapasitetsutnytting av senger (prosent)";33,9
"02 Akershus";"1999M01";"Kapasitetsutnytting av rom (prosent)";54,7
"02 Akershus";"1999M01";"Pris per rom (kr)";720
"02 Akershus";"1999M02";"Kapasitetsutnytting av senger (prosent)";36,8
"02 Akershus";"1999M02";"Kapasitetsutnytting av rom (prosent)";59,6
"02 Akershus";"1999M02";"Pris per rom (kr)";746
"02 Akershus";"1999M03";"Kapasitetsutnytting av senger (prosent)";39,8
"02 Akershus";"1999M03";"Kapasitetsutnytting av rom (prosent)";65,1
"02 Akershus";"1999M03";"Pris per rom (kr)";751
"02 Akershus";"1999M04";"Kapasitetsutnytting av senger (prosent)";35,8
"02 Akershus";"1999M04";"Kapasitetsutnytting av rom (prosent)";59,5
"02 Akershus";"1999M04";"Pris per rom (kr)";723
"02 Akershus";"1999M05";"Kapasitetsutnytting av senger (prosent)";38,9
"02 Akershus";"1999M05";"Kapasitetsutnytting av rom (prosent)";56,8
"02 Akershus";"1999M05";"Pris per rom (kr)";748
"02 Akershus";"1999M06";"Kapasitetsutnytting av senger (prosent)";55,5
"02 Akershus";"1999M06";"Kapasitetsutnytting av rom (prosent)";75
"02 Akershus";"1999M06";"Pris per rom (kr)";760
"02 Akershus";"1999M07";"Kapasitetsutnytting av senger (prosent)";45,3
"02 Akershus";"1999M07";"Kapasitetsutnytting av rom (prosent)";48,4
"02 Akershus";"1999M07";"Pris per rom (kr)";519
"02 Akershus";"1999M08";"Kapasitetsutnytting av senger (prosent)";49,7
"02 Akershus";"1999M08";"Kapasitetsutnytting av rom (prosent)";64
"02 Akershus";"1999M08";"Pris per rom (kr)";701
"02 Akershus";"1999M09";"Kapasitetsutnytting av senger (prosent)";44,7
"02 Akershus";"1999M09";"Kapasitetsutnytting av rom (prosent)";67,7
"02 Akershus";"1999M09";"Pris per rom (kr)";785
"02 Akershus";"1999M10";"Kapasitetsutnytting av senger (prosent)";40,9
"02 Akershus";"1999M10";"Kapasitetsutnytting av rom (prosent)";62,3
"02 Akershus";"1999M10";"Pris per rom (kr)";765
"02 Akershus";"1999M11";"Kapasitetsutnytting av senger (prosent)";37,1
"02 Akershus";"1999M11";"Kapasitetsutnytting av rom (prosent)";59,1
"02 Akershus";"1999M11";"Pris per rom (kr)";756
"02 Akershus";"1999M12";"Kapasitetsutnytting av senger (prosent)";26,9
"02 Akershus";"1999M12";"Kapasitetsutnytting av rom (prosent)";41,4
"02 Akershus";"1999M12";"Pris per rom (kr)";730
